customer_id,event_date,amount,event_type
1930-BZLHI,2024-03-12,20.35,login
3400-ESFUW,2021-05-27,57.55,balance_check
5868-YTYKS,2025-11-02,20.25,support_contact
3525-DVKFN,2024-07-10,19.4,support_contact
1482-OXZSY,2023-06-16,100.4,transfer
0377-JBKKT,2024-02-11,57.95,transfer
5778-BVOFB,2025-03-07,59.5,login
3373-YZZYM,2025-11-02,19.2,transfer
2057-ZBLPD,2024-03-12,86.5,transaction
0228-MAUWC,2024-05-11,59.55,login
5502-RLUYV,2020-04-02,103.95,transfer
0023-HGHWL,2025-11-02,25.1,mobile_deposit
7663-YJHSN,2020-01-03,103.95,balance_check
4915-BFSXL,2020-03-03,68.95,transfer
3086-RUCRN,2020-07-01,103.1,transaction
5215-LNLDJ,2025-05-06,24.7,bill_pay
7576-JMYWV,2022-02-21,110.2,transfer
9039-RBEEE,2022-09-19,48.95,support_contact
0257-KXZGU,2023-04-17,62.45,support_contact
1307-ATKGB,2023-12-13,89.55,support_contact
8417-FMLZI,2025-06-05,83.55,bill_pay
3714-XPXBW,2022-11-18,78.9,support_contact
1850-AKQEP,2025-04-06,20.35,mobile_deposit
2824-DXNKN,2020-01-03,71.45,transfer
5227-JSCFE,2020-02-02,46.35,support_contact
0848-ZGQIJ,2024-08-09,94.65,login
3621-CHYVB,2021-03-28,49.9,bill_pay
8042-RNLKO,2020-07-01,25.45,mobile_deposit
1792-UXAFY,2024-07-10,89.15,login
5372-FBKBN,2024-03-12,20.75,login
0420-TXVSG,2020-07-01,66.1,login
6217-TOWGS,2024-07-10,75.4,login
0515-YPMCW,2025-11-02,70.45,transfer
0378-XSZPU,2021-02-26,60.3,support_contact
1045-LTCYT,2025-04-06,21.05,balance_check
1544-JJMYL,2023-09-14,69.35,transfer
4636-JGAAI,2023-02-16,88.85,transfer
6874-SGLHU,2023-06-16,97.0,mobile_deposit
5951-AOFIH,2023-03-18,66.4,mobile_deposit
4729-XKASR,2025-11-02,24.75,support_contact
3059-NGMXB,2024-10-08,69.2,balance_check
8652-YHIYU,2024-08-09,79.5,mobile_deposit
5278-PNYOX,2021-11-23,100.65,support_contact
5449-FIBXJ,2024-05-11,103.3,support_contact
3486-HOOGQ,2020-03-03,79.7,transaction
5061-PBXFW,2023-04-17,61.4,balance_check
8630-FJLIB,2024-06-10,69.8,mobile_deposit
3891-NLXJB,2022-11-18,40.55,balance_check
4749-OJKQU,2025-08-04,75.65,transfer
0577-WHMEV,2024-08-09,90.7,transfer
5453-AXEPF,2024-07-10,80.5,balance_check
3639-XJHKQ,2024-05-11,60.6,transaction
3716-LRGXK,2020-12-28,101.15,transaction
2263-SFSQZ,2021-09-24,24.95,balance_check
9950-MTGYX,2023-08-15,20.3,mobile_deposit
3397-AVTKU,2022-05-22,60.0,bill_pay
4825-FUREZ,2022-06-21,20.25,transaction
9837-BMCLM,2025-09-03,78.5,login
2672-OJQZP,2025-11-02,44.75,transfer
0137-UDEUO,2025-09-03,19.85,balance_check
3134-DSHVC,2020-09-29,98.0,login
6161-UUUTA,2025-09-03,79.9,balance_check
7821-DPRQE,2020-05-02,107.7,support_contact
6543-XRMYR,2023-06-16,99.7,transfer
2001-EWBQU,2020-12-28,104.7,transfer
4925-LMHOK,2024-09-08,58.6,transaction
1608-GMEWB,2022-03-23,93.9,transaction
6695-AMZUF,2020-03-03,86.45,login
1455-UGQVH,2025-02-05,98.5,support_contact
8410-BGQXN,2025-08-04,19.4,balance_check
8280-MQRQN,2025-11-02,50.45,support_contact
1619-YWUBB,2020-05-02,24.95,transfer
7611-YKYTC,2024-02-11,75.0,login
2037-SGXHH,2022-10-19,94.65,bill_pay
3178-FESZO,2025-11-02,100.25,login
0365-GXEZS,2024-06-10,78.2,mobile_deposit
0082-OQIQY,2023-07-16,94.2,login
6087-MVHJH,2024-08-09,88.45,support_contact
4603-JANFB,2025-11-02,69.85,mobile_deposit
3018-TFTSU,2024-12-07,81.7,mobile_deposit
3606-SBKRY,2023-05-17,50.05,mobile_deposit
4806-KEXQR,2025-08-04,79.9,bill_pay
0667-NSRGI,2021-12-23,69.55,login
7083-YNSKY,2024-09-08,25.4,support_contact
6893-ODYYE,2021-10-24,90.1,login
8242-JSVBO,2025-05-06,44.65,bill_pay
2479-BRAMR,2022-07-21,83.75,transfer
9541-ZPSEA,2020-05-02,80.35,transaction
2665-NPTGL,2023-10-14,98.1,support_contact
1139-WUOAH,2021-03-28,53.35,support_contact
4693-VWVBO,2025-09-03,19.55,login
7434-SHXLS,2025-11-02,20.9,transaction
6937-GCDGQ,2024-05-11,48.95,balance_check
0988-JRWWP,2025-09-03,54.2,balance_check
5075-JSDKI,2021-01-27,24.45,bill_pay
7908-QCBCA,2025-11-02,69.4,balance_check
8644-XYTSV,2022-06-21,40.15,support_contact
6711-FLDFB,2025-05-06,74.9,balance_check
3873-WOSBC,2020-06-01,25.6,transfer
7465-ZZRVX,2025-11-02,70.35,transfer
7975-JMZNT,2020-07-01,91.7,transfer
7251-XFOIL,2020-11-28,89.2,balance_check
4116-IQRFR,2025-08-04,24.1,bill_pay
3714-JTVOV,2022-06-21,74.15,mobile_deposit
8259-DZLIZ,2020-08-30,53.85,mobile_deposit
0442-ZXKVS,2021-06-26,115.6,transaction
7853-WNZSY,2025-11-02,19.75,mobile_deposit
3120-FAZKD,2021-06-26,24.05,mobile_deposit
8606-OEGQZ,2024-06-10,25.3,transfer
0225-ZORZP,2025-09-03,84.3,transfer
4702-IOQDC,2025-11-02,70.1,balance_check
9489-JMTTN,2020-01-03,89.75,transaction
0575-CUQOV,2020-12-28,97.95,login
0967-BMLBD,2025-01-06,20.0,support_contact
6178-KFNHS,2024-12-07,78.3,transaction
2830-LEWOA,2020-11-28,103.9,transaction
5006-MXVRN,2022-09-19,20.7,bill_pay
1264-BYWMS,2021-05-27,96.8,balance_check
9658-WYUFB,2024-07-10,94.4,bill_pay
8327-WKMIE,2022-11-18,20.15,transaction
6917-FIJHC,2020-01-03,26.0,transaction
5329-KRDTM,2020-01-03,77.35,transaction
7797-EJMDP,2025-04-06,66.05,mobile_deposit
3530-VWVGU,2024-02-11,19.9,support_contact
2013-SGDXK,2025-11-02,84.3,support_contact
6368-NWMCE,2022-10-19,68.15,bill_pay
3633-CDBUW,2024-07-10,80.85,transaction
0707-HOVVN,2020-03-03,75.5,support_contact
8580-QVLOC,2020-01-03,92.45,transfer
3956-MGXOG,2023-08-15,80.6,support_contact
9274-UARKJ,2024-09-08,83.2,balance_check
4077-HWUYD,2020-01-03,87.55,balance_check
2012-NWRPA,2025-01-06,99.55,support_contact
8808-ELEHO,2025-04-06,81.25,transfer
0103-CSITQ,2021-03-28,109.4,balance_check
3506-LCJDC,2025-11-02,19.95,mobile_deposit
8671-KKKOS,2022-02-21,45.55,support_contact
7305-ZWMAJ,2023-06-16,20.7,mobile_deposit
9518-XXBXE,2025-02-05,75.3,support_contact
3934-HXCFZ,2024-01-12,99.25,login
6578-KRMAW,2023-04-17,93.4,login
4860-IJUDE,2024-11-07,73.75,login
7666-WKRON,2022-09-19,80.45,balance_check
9688-YGXVR,2022-04-22,88.15,mobile_deposit
0423-UDIJQ,2025-03-07,49.2,mobile_deposit
1945-XISKS,2020-06-01,19.65,mobile_deposit
4910-AQFFX,2025-03-07,79.35,transfer
2154-KVJFF,2024-09-08,79.75,mobile_deposit
5360-LJCNJ,2020-02-02,105.15,transfer
2607-FBDFF,2025-11-02,49.0,login
9647-ERGBE,2023-06-16,100.05,login
3428-XZMAZ,2025-11-02,69.35,balance_check
1100-DDVRV,2024-07-10,49.8,support_contact
0378-TOVMS,2025-09-03,85.8,login
4355-HBJHH,2020-06-01,79.7,support_contact
6728-WYQBC,2025-11-02,20.95,support_contact
9058-CBREO,2025-11-02,50.55,balance_check
9029-FEGVJ,2023-04-17,79.3,transaction
7216-KAOID,2022-07-21,19.5,transaction
0318-QUUOB,2025-11-02,80.55,bill_pay
6145-NNPNO,2025-11-02,44.15,balance_check
5520-FVEWJ,2024-12-07,84.5,bill_pay
5339-TJFEK,2020-10-29,105.5,bill_pay
5572-ZDXHY,2024-02-11,84.3,transaction
2074-GUHPQ,2024-07-10,92.7,balance_check
4625-XMOYM,2020-01-03,26.25,transaction
5827-MWCZK,2021-04-27,96.95,bill_pay
1385-TQOZW,2025-03-07,20.45,balance_check
5914-XRFQB,2020-01-03,115.8,bill_pay
4329-YPDDQ,2024-04-11,108.2,mobile_deposit
4804-NCPET,2024-05-11,20.2,support_contact
3750-CKVKH,2025-10-03,67.75,balance_check
5944-UGLLK,2021-07-26,54.9,balance_check
8063-GBATB,2023-09-14,85.25,support_contact
7787-BNTZM,2025-06-05,20.15,bill_pay
2252-ISRNH,2025-03-07,90.35,mobile_deposit
9415-TPKRV,2025-04-06,55.75,transfer
5322-TEUJK,2020-02-02,114.6,support_contact
4547-KQRTM,2025-02-05,80.05,transaction
4877-EVATK,2025-11-02,20.0,bill_pay
1866-DIOQZ,2020-02-02,66.8,support_contact
8375-KVTHK,2020-05-02,100.3,support_contact
2697-NQBPF,2023-02-16,105.35,balance_check
3709-OIJEA,2023-10-14,85.2,transaction
7639-SUPCW,2024-02-11,48.8,transaction
1386-ZIKUV,2025-05-06,18.95,transaction
0599-XNYDO,2024-04-11,69.8,support_contact
6377-WHAOX,2020-12-28,106.15,transfer
6855-VLGOS,2020-01-03,20.55,login
8999-XXGNS,2020-01-03,105.75,bill_pay
8746-OQQRW,2025-08-04,25.25,login
3181-MIZBN,2024-08-09,19.75,support_contact
0471-ARVMX,2020-10-29,104.85,login
7766-CLTIC,2025-02-05,60.95,support_contact
5650-YLIBA,2023-05-17,81.15,login
0825-CPPQH,2020-02-02,19.1,transaction
9084-OAYKL,2021-02-26,20.8,mobile_deposit
6122-LJADA,2020-03-03,90.15,transaction
2400-XIWIO,2020-02-02,90.1,transaction
7524-VRLPL,2020-04-02,74.1,balance_check
1069-XAIEM,2025-11-02,85.05,balance_check
7569-NMZYQ,2020-01-03,118.75,login
5201-USSQZ,2023-10-14,85.9,support_contact
2105-PHWON,2023-03-18,95.0,transaction
1494-EJZDW,2025-02-05,20.15,login
4884-TVUQF,2021-03-28,101.3,balance_check
8003-EWNDZ,2025-02-05,21.2,mobile_deposit
1897-RCFUM,2022-09-19,24.2,bill_pay
9256-JTBNZ,2025-01-06,20.3,login
4658-HCOHW,2024-03-12,102.8,mobile_deposit
2211-RMNHO,2020-05-02,85.3,bill_pay
2432-TFSMK,2024-06-10,89.6,transfer
3440-JPSCL,2025-06-05,99.95,login
4929-ROART,2024-06-10,56.25,login
1834-ABKHQ,2021-08-25,50.95,transfer
1741-WTPON,2021-04-27,115.85,transfer
3932-IJWDZ,2022-03-23,103.65,login
1240-HCBOH,2020-06-01,26.1,transfer
3594-KADLU,2025-09-03,35.1,transaction
8065-BVEPF,2020-07-31,99.1,bill_pay
3796-ENZGF,2020-09-29,67.25,bill_pay
1734-ZMNTZ,2025-01-06,25.0,bill_pay
2853-CWQFQ,2025-11-02,59.55,transaction
0813-TAXXS,2021-05-27,77.8,support_contact
2519-TWKFS,2023-11-13,55.1,transfer
2889-FPWRM,2020-01-03,117.8,mobile_deposit
0626-QXNGV,2020-01-03,24.15,transfer
6723-CEGQI,2020-07-31,45.25,login
6987-XQSJT,2021-06-26,79.5,balance_check
4732-RRJZC,2025-05-06,20.25,bill_pay
9499-XPZXM,2020-01-03,64.75,transfer
4338-EYCER,2024-03-12,54.6,mobile_deposit
3007-FDPEA,2025-10-03,20.7,login
6350-XFYGW,2025-08-04,94.75,transaction
4290-BSXUX,2025-09-03,79.65,support_contact
8513-OLYGY,2020-01-03,115.8,transaction
0311-QYWSS,2025-06-05,49.45,mobile_deposit
8705-DWKTI,2021-08-25,83.8,login
8755-IWJHN,2020-04-02,95.35,bill_pay
0325-XBFAC,2025-04-06,94.7,transfer
4480-QQRHC,2025-04-06,74.05,login
0929-PECLO,2020-09-29,89.6,support_contact
3680-CTHUH,2020-12-28,116.6,transaction
1202-KKGFU,2024-12-07,54.2,support_contact
6112-KTHFQ,2024-11-07,19.3,support_contact
1852-XEMDW,2024-02-11,65.05,mobile_deposit
2462-XIIJB,2025-07-05,92.5,mobile_deposit
4760-XOHVN,2025-11-02,19.45,transfer
1820-DJFPH,2020-01-03,24.05,mobile_deposit
9426-SXNHE,2025-10-03,18.75,mobile_deposit
9068-FHQHD,2022-08-20,20.15,login
1269-FOYWN,2022-04-22,20.0,bill_pay
9470-YFUYI,2020-02-02,71.0,transfer
7817-BOQPW,2025-10-03,75.55,login
7402-EYFXX,2023-10-14,93.6,bill_pay
1853-UDXBW,2025-11-02,70.0,support_contact
9895-VFOXH,2025-11-02,24.4,login
5458-CQJTA,2020-07-31,74.8,balance_check
1230-QAJDW,2025-09-03,65.25,login
5701-ZIKJE,2024-11-07,50.55,mobile_deposit
5219-YIPTK,2023-03-18,104.4,bill_pay
5032-MIYKT,2025-11-02,70.7,transfer
7396-VJUZB,2025-08-04,45.25,transfer
9717-QEBGU,2025-10-03,70.3,bill_pay
5172-RKOCB,2020-01-03,108.95,mobile_deposit
6509-TSGWN,2022-11-18,26.45,transaction
3540-RZJYU,2024-09-08,86.2,login
3178-CIFOT,2024-01-12,19.65,mobile_deposit
2091-MJTFX,2023-06-16,51.2,balance_check
4530-NDRKU,2022-06-21,19.05,support_contact
5985-TBABQ,2023-04-17,74.75,bill_pay
9800-ONTFE,2024-02-11,75.8,login
6743-HHQPF,2022-06-21,25.1,transfer
8455-HIRAQ,2025-04-06,44.45,support_contact
6616-AALSR,2020-07-31,104.3,transaction
0883-EIBTI,2025-10-03,19.5,balance_check
9415-ZNBSX,2020-03-03,89.0,transfer
4018-KJYUY,2024-02-11,20.15,bill_pay
0722-TROQR,2025-08-04,74.9,login
7571-YXDAD,2025-10-03,74.9,bill_pay
3884-UEBXB,2020-06-01,36.15,support_contact
8780-RSYYU,2023-11-13,19.2,login
5537-UXXVS,2024-04-11,19.25,mobile_deposit
1791-PQHBB,2025-10-03,61.2,transaction
8701-DGLVH,2021-09-24,20.45,mobile_deposit
8741-LQOBK,2022-02-21,35.05,mobile_deposit
3393-FMZPV,2023-11-13,100.25,bill_pay
8082-GHXOP,2024-11-07,44.0,support_contact
6402-ZFPPI,2023-11-13,102.8,transaction
0980-FEXWF,2023-10-14,50.35,login
7486-KSRVI,2022-05-22,100.0,login
3011-WQKSZ,2024-05-11,20.0,balance_check
8443-WVPSS,2025-02-05,99.85,transfer
3006-XIMLN,2025-10-03,94.2,balance_check
8218-FFJDS,2020-01-03,86.4,balance_check
1986-PHGZF,2024-06-10,58.4,login
9965-YOKZB,2025-03-07,83.85,bill_pay
0504-HHAPI,2023-09-14,88.3,mobile_deposit
9360-OMDZZ,2023-12-13,94.1,support_contact
6305-YLBMM,2020-04-02,104.05,mobile_deposit
0345-XMMUG,2022-02-21,108.9,mobile_deposit
8024-XNAFQ,2020-01-03,107.4,transaction
3647-GMGDH,2024-02-11,94.7,login
2988-GBIVW,2020-03-03,90.85,support_contact
2832-SCUCO,2025-10-03,19.9,bill_pay
7036-ZZKBD,2023-05-17,66.4,transaction
3791-LGQCY,2021-04-27,100.65,transfer
0265-PSUAE,2024-08-09,100.7,bill_pay
0463-TXOAK,2021-08-25,25.6,balance_check
0594-UFTUL,2024-11-07,19.85,bill_pay
9509-MPYOD,2023-01-17,20.75,bill_pay
9128-CPXKI,2021-01-27,95.8,mobile_deposit
0129-KPTWJ,2020-01-03,94.65,bill_pay
8166-ZZTFS,2020-07-01,80.55,balance_check
5855-EIBDE,2021-11-23,106.65,balance_check
5365-LLFYV,2025-10-03,45.85,login
5956-YHHRX,2024-03-12,104.35,bill_pay
6008-NAIXK,2021-06-26,55.45,mobile_deposit
2956-GGUCQ,2023-12-13,78.85,bill_pay
1928-BXYIV,2025-11-02,61.15,transfer
5760-FXFVO,2025-06-05,78.95,transfer
6595-COKXZ,2025-11-02,44.45,mobile_deposit
0961-ZWLVI,2021-11-23,109.2,login
5181-OABFK,2021-04-27,61.3,login
4007-NHVHI,2021-04-27,96.85,balance_check
7816-VGHTO,2025-06-05,40.55,balance_check
5871-DGTXZ,2023-04-17,19.8,transaction
7550-WIQVA,2021-10-24,108.25,mobile_deposit
7544-ZVIKX,2021-02-26,105.05,bill_pay
0016-QLJIS,2020-07-31,90.45,support_contact
7508-DQAKK,2020-08-30,86.4,mobile_deposit
5176-OLSKT,2020-07-01,66.9,transaction
9356-AXGMP,2022-10-19,110.7,balance_check
3556-BVQGL,2024-04-11,20.0,mobile_deposit
0362-ZBZWJ,2022-12-18,84.9,mobile_deposit
8979-CAMGB,2020-08-30,102.1,balance_check
4211-MMAZN,2025-11-02,20.25,transaction
7581-EBBOU,2020-12-28,70.15,balance_check
4274-OWWYO,2025-11-02,74.35,login
5073-RZGBK,2021-10-24,80.05,bill_pay
1541-ETJZO,2025-11-02,62.05,balance_check
2192-CKRLV,2020-01-03,49.2,transaction
3154-HMWUU,2020-12-28,20.5,transfer
6119-SPUDB,2022-02-21,38.25,login
6522-OIQSX,2020-04-02,54.95,transfer
7813-ZGGAW,2023-05-17,96.6,support_contact
8748-HFWBO,2024-05-11,19.9,balance_check
1052-QJIBV,2020-02-02,19.9,login
1319-YLZJG,2024-12-07,84.6,bill_pay
4106-HADHQ,2022-09-19,80.0,balance_check
0723-FDLAY,2022-04-22,85.25,bill_pay
3050-RLLXC,2021-04-27,81.25,mobile_deposit
9298-WGMRW,2020-01-03,115.5,transfer
2369-UAPKZ,2025-07-05,104.1,login
3088-LHEFH,2025-01-06,79.0,bill_pay
2778-OCLGR,2023-12-13,39.1,transaction
6583-KQJLK,2024-09-08,94.65,bill_pay
8544-JNBOX,2020-01-03,20.8,transaction
6681-ZSEXG,2021-04-27,59.5,balance_check
6139-ZZRBQ,2020-08-30,20.05,login
6116-RFVHN,2023-02-16,100.45,bill_pay
0637-KVDLV,2025-10-03,76.5,support_contact
8884-FEEWR,2023-01-17,20.6,bill_pay
3125-RAHBV,2024-02-11,20.3,support_contact
6633-MPWBS,2025-07-05,49.2,login
0373-AIVNJ,2025-03-07,39.55,bill_pay
8785-EPNCG,2025-01-06,23.15,transaction
1682-VCOIO,2024-01-12,20.45,bill_pay
5729-KLZAR,2025-08-04,80.85,transfer
2072-ZVJJX,2020-05-02,25.25,balance_check
8849-AYPTR,2023-03-18,91.25,mobile_deposit
9518-IMLHK,2023-05-17,72.45,transaction
1582-RAFML,2025-11-02,60.1,transfer
3646-ITDGM,2021-04-27,19.7,support_contact
8740-CRYFY,2025-11-02,78.95,balance_check
3569-VLDHH,2020-07-01,75.1,login
8224-KDLKN,2020-01-03,25.0,transaction
7594-LZNWR,2023-02-16,69.15,mobile_deposit
4001-TSBTV,2021-02-26,91.55,balance_check
2962-XPMCQ,2025-10-03,45.15,support_contact
8727-XDPUD,2022-11-18,35.8,mobile_deposit
1043-UXOVO,2020-02-02,113.15,login
1064-FBXNK,2025-11-02,19.85,login
3996-ZNWYK,2020-02-02,19.8,support_contact
2878-DHMIN,2023-01-17,19.9,transaction
7762-ONLJY,2025-06-05,19.7,support_contact
1678-FYZOW,2025-09-03,79.4,bill_pay
5795-BKOYE,2020-04-02,59.1,login
8627-EHGIP,2022-04-22,53.95,balance_check
7402-PWYJJ,2021-07-26,91.15,bill_pay
5480-TBGPH,2023-12-13,99.3,transfer
0018-NYROU,2025-07-05,68.95,mobile_deposit
7501-VTYLJ,2025-10-03,51.55,bill_pay
7608-RGIRO,2020-10-29,24.4,mobile_deposit
0480-BIXDE,2024-05-11,96.8,support_contact
5895-QSXOD,2025-03-07,70.05,bill_pay
9814-AOUDH,2021-07-26,19.5,support_contact
6175-IRFIT,2025-07-05,78.75,transfer
8760-ZRHKE,2020-02-02,69.2,login
1622-HSHSF,2025-11-02,19.55,transfer
8854-CCVSQ,2024-06-10,80.65,login
6749-UTDVX,2020-01-03,103.65,support_contact
5542-DHSXL,2025-08-04,54.7,login
9102-OXKFY,2021-01-27,54.15,mobile_deposit
0511-JTEOY,2025-11-02,71.1,balance_check
5216-WASFJ,2023-05-17,84.85,transfer
7808-DVWEP,2025-09-03,20.0,bill_pay
7067-KSAZT,2020-07-31,106.25,transfer
2284-VFLKH,2021-11-23,99.25,mobile_deposit
0366-NQSHS,2025-10-03,19.35,login
6532-YLWSI,2021-07-26,20.8,mobile_deposit
3807-BPOMJ,2021-05-27,94.75,transaction
3892-NXAZG,2020-01-03,114.05,transaction
4948-WBBKL,2022-12-18,74.9,bill_pay
4182-BGSIQ,2025-02-05,19.8,mobile_deposit
9300-AGZNL,2025-11-02,94.0,support_contact
0988-AADSA,2020-01-03,80.85,bill_pay
9972-NKTFD,2023-08-15,54.65,support_contact
3717-LNXKW,2022-10-19,91.7,bill_pay
5734-EJKXG,2020-11-28,118.6,transaction
2207-RYYRL,2021-08-25,24.55,bill_pay
6729-FZWSY,2020-06-01,19.45,transaction
9695-IDRZR,2023-02-16,116.15,login
8144-DGHXP,2021-06-26,80.6,support_contact
7814-LEEVE,2025-11-02,20.3,mobile_deposit
1112-CUNAO,2024-09-08,89.85,bill_pay
5175-AOBHI,2025-08-04,46.0,transaction
5174-RNGBH,2025-03-07,66.25,transfer
8631-WUXGY,2022-02-21,99.8,support_contact
7270-BDIOA,2024-02-11,90.0,bill_pay
9565-JSNFM,2022-10-19,70.45,balance_check
5906-DVAPM,2021-05-27,75.0,login
6654-QGBZZ,2025-11-02,19.9,login
8348-JLBUG,2020-08-30,80.3,transfer
0607-DAAHE,2021-07-26,19.75,transaction
5641-DMBFJ,2021-02-26,84.3,bill_pay
9200-NLNPD,2021-04-27,54.05,support_contact
2664-XJZNO,2020-01-03,104.9,transaction
9732-KPKBW,2025-11-02,53.95,login
3339-EAQNV,2020-01-03,97.25,transaction
0921-OHLVP,2024-02-11,83.05,login
3389-YGYAI,2025-04-06,105.5,transaction
9560-ARGQJ,2024-08-09,81.0,transfer
8350-NYMVI,2022-09-19,41.1,mobile_deposit
1600-DILPE,2024-12-07,45.0,transfer
0536-ESJEP,2021-06-26,74.55,transfer
4654-GGUII,2024-06-10,40.2,mobile_deposit
6478-HRRCZ,2023-04-17,70.5,mobile_deposit
8510-BBWMU,2022-07-21,19.75,bill_pay
6857-TKDJV,2020-06-01,24.65,support_contact
2360-RDGRO,2020-07-31,104.25,support_contact
0584-BJQGZ,2023-11-13,78.35,bill_pay
5134-IKDAY,2025-11-02,69.8,transfer
1360-XFJMR,2020-06-01,109.7,transfer
3070-DVEYC,2025-05-06,73.75,login
5730-RIITO,2022-05-22,33.45,login
9058-MJLZC,2023-12-13,94.6,support_contact
5707-ORNDZ,2025-03-07,54.55,bill_pay
0902-XKXPN,2020-04-02,20.2,balance_check
5177-RVZNU,2022-11-18,20.3,balance_check
0056-EPFBG,2024-04-11,39.4,bill_pay
8993-IZEUX,2025-05-06,69.15,login
8696-JKZNU,2022-11-18,76.25,support_contact
5380-AFSSK,2025-07-05,93.9,support_contact
8190-ZTQFB,2022-07-21,51.35,login
0931-MHTEM,2021-06-26,100.05,balance_check
2055-PDADH,2025-09-03,70.4,transaction
7515-LODFU,2020-04-02,20.3,transaction
0440-UEDAI,2021-07-26,94.45,login
1337-BOZWO,2024-06-10,46.4,transaction
0868-VJRDR,2020-08-30,104.05,mobile_deposit
8714-EUHJO,2023-05-17,91.15,bill_pay
6344-SFJVH,2024-04-11,24.9,bill_pay
3950-VPYJB,2021-03-28,59.6,login
8041-TMEID,2020-09-29,108.5,transfer
7321-ZNSLA,2024-11-07,40.55,balance_check
6941-KXRRV,2021-12-23,58.95,login
3721-CNEYS,2025-10-03,70.95,transaction
8727-JQFHV,2021-03-28,20.75,balance_check
9475-NNDGC,2020-02-02,113.15,transfer
1355-KUSBG,2025-05-06,48.8,transaction
3688-FTHLT,2024-08-09,63.05,support_contact
0899-LIIBW,2023-02-16,100.85,mobile_deposit
2568-OIADY,2022-11-18,99.5,transaction
1384-RCUXW,2024-08-09,80.55,mobile_deposit
5825-XJOCM,2021-12-23,64.4,balance_check
6848-YLDFR,2021-02-26,75.2,mobile_deposit
8125-QPFJD,2020-01-03,84.9,balance_check
2320-YKQBO,2025-05-06,19.3,balance_check
1193-RTSLK,2022-10-19,83.9,balance_check
2302-ANTDP,2021-12-23,117.45,balance_check
5923-GXUOC,2025-02-05,104.4,balance_check
4973-RLZVI,2023-06-16,74.65,transaction
7869-ZYDST,2023-05-17,59.05,balance_check
4501-UYKBC,2022-02-21,69.1,transaction
1215-EXRMO,2021-10-24,20.55,balance_check
2305-MRGLV,2023-08-15,76.55,mobile_deposit
8404-VIOMB,2020-07-01,62.5,support_contact
5233-GEEAX,2025-04-06,29.4,balance_check
2359-KLTEK,2022-07-21,94.9,transfer
5304-EFJLP,2020-01-03,111.65,balance_check
2673-ZALNP,2025-05-06,19.9,balance_check
9184-GALIL,2022-10-19,20.45,mobile_deposit
4393-RYCRE,2022-04-22,106.05,bill_pay
9746-MDMBK,2022-01-22,113.45,mobile_deposit
3162-ZJZFU,2021-07-26,92.55,transfer
8404-GFGCZ,2025-08-04,65.6,bill_pay
8875-AKBYH,2024-04-11,84.35,login
4432-ADRLB,2025-10-03,44.65,login
0533-UCAAU,2021-03-28,71.1,transfer
1394-SUIUH,2022-04-22,85.15,mobile_deposit
3521-MNKLV,2023-12-13,49.7,transaction
2533-TIBIX,2024-09-08,30.2,transfer
8993-PHFWD,2025-09-03,25.25,support_contact
1565-RHDJD,2025-08-04,84.05,bill_pay
7137-RYLPP,2022-11-18,85.7,bill_pay
3765-JXVKY,2025-11-02,74.7,balance_check
5092-STPKP,2023-12-13,56.35,login
7330-WZLNC,2025-07-05,90.8,bill_pay
0114-PEGZZ,2023-03-18,107.55,transfer
3359-DSRKA,2021-02-26,19.85,bill_pay
8639-NHQEI,2020-01-03,95.9,transfer
7161-DFHUF,2020-02-02,23.85,transaction
3957-LXOLK,2023-08-15,106.15,balance_check
3720-DBRWL,2021-09-24,83.85,login
6635-MYYYZ,2023-06-16,85.35,bill_pay
8565-WUXZU,2020-01-03,84.8,transfer
5281-BUZGT,2022-12-18,90.85,mobile_deposit
4994-OBRSZ,2024-10-08,76.1,login
0562-FGDCR,2020-01-03,74.55,transaction
2436-QBZFP,2024-02-11,39.2,transfer
3420-YJLQT,2025-10-03,79.55,support_contact
6040-CGACY,2024-09-08,19.6,support_contact
6582-PLFUU,2021-09-24,19.55,balance_check
8242-PDSGJ,2020-03-03,39.15,balance_check
0264-CNITK,2020-02-02,20.1,transaction
0089-IIQKO,2022-09-19,99.95,transaction
7839-NUIAA,2020-11-28,59.8,balance_check
6075-QMNRR,2021-08-25,49.75,bill_pay
5378-IKEEG,2025-11-02,35.75,bill_pay
5966-EMAZU,2020-08-30,108.5,transfer
0440-EKDCF,2020-10-29,60.15,mobile_deposit
4774-HHGGS,2023-06-16,19.05,transfer
2718-GAXQD,2025-08-04,46.0,mobile_deposit
2055-BFOCC,2020-09-29,84.0,transaction
8180-AKMJV,2025-11-02,44.55,login
4298-OYIFC,2024-09-08,103.45,transfer
5566-SOEZD,2023-09-14,80.65,transfer
9842-EFSYY,2025-08-04,57.2,mobile_deposit
2272-WUSPA,2020-01-03,110.75,transaction
4584-LBNMK,2022-03-23,24.7,transaction
3898-GUYTS,2022-03-23,97.05,support_contact
0930-EHUZA,2022-12-18,76.35,mobile_deposit
6413-XKKPU,2024-07-10,89.4,transaction
9975-SKRNR,2025-11-02,18.9,balance_check
3703-KBKZP,2024-08-09,74.45,bill_pay
1449-XQEMT,2025-09-03,19.8,support_contact
2626-URJFX,2025-08-04,50.9,balance_check
4973-MGTON,2020-02-02,84.4,login
3682-YEUWS,2025-02-05,24.4,transfer
1223-UNPKS,2024-04-11,20.05,support_contact
